system:index,AOD,AOD_available,LST_C,LST_available,NO2,NO2_available,climate_available,date,dewpoint,month,pressure,rainfall_mm,temperature,wind_speed,year,.geo
261,0.713,1,31.7566666666667,1,1.444523659085299E-4,1,1,2021-10,23.755444258002797,10,100734.55457724296,4.258513803360727,27.151595298192888,1.2284680125949041,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,0.586,1,30.010000000000034,1,2.708242383274861E-4,1,1,2021-11,16.88090218438043,11,101117.11551649304,0.24000271249941346,22.39577297634554,1.2971948880714008,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,0.764,1,24.635000000000034,1,1.9474396131934345E-4,1,1,2021-12,14.833661118374152,12,101469.46678637432,3.8945001429361983,19.263868401640252,1.4611200805366098,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,1.137,1,23.920000000000016,1,3.645438719644538E-4,1,1,2022-01,13.306774352699222,1,101350.44930275537,0.5049159946012545,18.187328141735463,1.574065864567565,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,0.972,1,27.42500000000004,1,3.5222017589896443E-4,1,1,2022-02,12.951171652476035,2,101222.14850725446,1.2988184201213773,19.08258209228518,1.4392856862193326,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,0.8,1,32.62500000000003,1,3.2098566231183784E-4,1,1,2022-03,17.580584257392445,3,100787.9129651798,0.3957463334221337,26.44893115874254,2.038758405182727,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,1.014,1,32.79000000000002,1,1.1852699556202007E-4,1,1,2022-04,23.69684176974829,4,100587.493766276,4.2883400491011985,28.742691739400243,2.6684206353394355,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,0.988,1,34.81000000000003,1,7.991323923615143E-5,1,1,2022-05,24.624734722670723,5,100267.53027868783,8.84691918572798,27.982696808025366,2.0590741942902424,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,-999,0,31.210000000000036,1,1.0366688435484545E-4,1,1,2022-06,25.442709774441198,6,100155.3912434896,11.683522068528635,28.07179355621338,3.1220154431074585,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,0.384,1,-999,0,7.515842211980931E-5,1,1,2022-07,25.12434351110977,7,100180.20271547377,4.134404880874643,28.759811471098203,2.506702885616418,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,-999,0,30.690000000000055,1,8.441270516091756E-5,1,1,2022-08,24.960814063779765,8,100183.29106812835,4.266455625819807,28.724731658607425,2.553445601996031,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,0.619,1,-999,0,1.2259600623226356E-4,1,1,2022-09,25.246017943488255,9,100486.66221788195,10.106348995234407,27.943549876742964,1.6955422494493453,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,0.425,1,31.120000000000005,1,1.9218792316389862E-4,1,1,2022-10,22.69919121444866,10,100899.5043682796,5.288449152178513,26.32016962112914,1.3804574040738355,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,0.47800000000000004,1,30.17500000000004,1,2.30598006063934E-4,1,1,2022-11,17.38210976918549,11,101134.1238172743,0.015380602652233694,23.102929306030376,1.484610200317144,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,1.0070000000000001,1,26.990000000000027,1,3.671541521103732E-4,1,1,2022-12,14.523008949525945,12,101225.48151356688,0.03995659617503993,20.21638321415071,1.3885935743046511,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,1.469,1,24.75000000000003,1,2.7521729193706585E-4,1,1,2023-01,13.355588469966733,1,101430.93536311325,0.008598076253440284,18.9977948055473,1.5524562152844785,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,1.2570000000000001,1,28.860000000000042,1,2.7749982420843274E-4,1,1,2023-02,14.573437513623958,2,101203.10215541294,0.08843685796541426,22.132690570467958,1.3847425302411802,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,0.898,1,33.08000000000004,1,3.5910349417653085E-4,1,1,2023-03,18.358526627735444,3,101077.50574386762,3.050910059459645,25.002081520326726,1.1750614066281264,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,0.804,1,36.64333333333337,1,1.5777253432481183E-4,1,1,2023-04,20.80799859364828,4,100651.77539062499,1.2875639535253687,28.796199883354973,1.34379882082801,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,0.8150000000000001,1,34.660000000000025,1,1.4071169945874344E-4,1,1,2023-05,23.121749147804906,5,100506.60538999496,8.544287658187542,28.974193519674316,1.7013494639617408,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,0.982,1,35.210000000000036,1,1.250001179377165E-4,1,1,2023-06,25.99250286950013,6,100082.82597656251,7.370657461825184,29.44460771348747,3.0432891757052927,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,0.378,1,-999,0,5.5558837845411186E-5,1,1,2023-07,25.66673501127508,7,100171.67757686492,6.663604971872553,29.0194858715098,2.8606920731613443,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,1.154,1,32.150000000000034,1,1.01390751983188E-4,1,1,2023-08,25.805835711571433,8,100124.8581779234,12.46111365587605,28.356118056594653,2.3596780618403512,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,0.544,1,-999,0,8.002014585370567E-5,1,1,2023-09,25.730095481872524,9,100346.72142469618,7.56688180251596,28.687222629123255,1.9745558109119314,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,0.782,1,32.663333333333355,1,1.587398136870632E-4,1,1,2023-10,22.906691651703227,10,100918.47189495129,5.523589965473859,26.60115757603802,1.4989416841401126,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,0.663,1,29.860000000000028,1,1.6648724159459572E-4,1,1,2023-11,18.715635956658332,11,101260.50040147571,2.9629184813731038,24.110118844774092,1.3410177417910771,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,0.915,1,24.2966666666667,1,2.0696036919670593E-4,1,1,2023-12,16.113559813140512,12,101393.50054603495,1.9781454773267582,20.276510944161487,1.3966146336811047,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,1.479,1,21.880000000000038,1,2.3137010203490535E-4,1,1,2024-01,13.162170028686603,1,101509.97900390624,0.04004117697698645,17.849586330947034,1.472342900435905,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,1.149,1,27.575000000000045,1,1.9206817053250895E-4,1,1,2024-02,14.79652373215248,2,101408.61485834232,0.7053714037356758,21.366869731333054,1.4889026535810932,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,0.793,1,31.710000000000036,1,1.7723664581714726E-4,1,1,2024-03,18.071372891497845,3,101078.61285072243,2.375124337014256,24.783052021970093,1.2933967094186178,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,0.918,1,34.430000000000035,1,9.031215379281385E-5,1,1,2024-04,22.575228267245848,4,100454.3260796441,0.4813563182828773,30.733004485236393,2.2571226223576044,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,0.961,1,34.710000000000036,1,9.646423175063622E-5,1,1,2024-05,24.848241424560626,5,100290.05185231855,12.724027320531041,29.646785887851593,2.1310133659208095,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,1.6600000000000001,1,-999,0,7.767487255501324E-5,1,1,2024-06,26.571533563401943,6,100039.11295030382,6.984448588728872,29.750465393066406,3.0548882896373333,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,0.671,1,-999,0,5.2169085088682887E-5,1,1,2024-07,25.703287604547313,7,99871.55051348287,5.996087878946855,28.69700883844854,3.097746105810606,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,-999,0,-999,0,5.3088374203786105E-5,1,1,2024-08,25.23472194056353,8,100259.74932270666,12.9675532626332,27.493145304854295,2.85966092425303,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,0.534,1,34.09000000000003,1,9.616886873113036E-5,1,1,2024-09,25.77596626281735,9,100280.16980251735,10.350687586628027,28.740862803988932,2.0323236225305,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,1.241,1,30.723333333333358,1,1.763460858660703E-4,1,1,2024-10,24.256200244862555,10,100808.73528330815,9.092433922212019,26.899883996286803,1.0634492630850234,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,0.653,1,28.376666666666683,1,1.7019568905858945E-4,1,1,2024-11,18.15430367787684,11,101164.84686957469,0.16104623965939405,23.64430563184959,1.2578505937653595,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,0.854,1,24.320000000000036,1,1.9476347929843471E-4,1,1,2024-12,13.498103837044027,12,101316.96400894655,0.01821160917920624,19.51930627310145,1.5832547982471783,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,1.252,1,23.70500000000004,1,2.280860360579928E-4,1,1,2025-01,14.013646205779082,1,101322.3326140373,0.09465726909255985,19.156473085957145,1.3999815663724182,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,1.391,1,27.12500000000003,1,2.780146765870298E-4,1,1,2025-02,15.158035328274764,2,101226.61685035343,0.19188286390203757,22.14461281640189,1.07867932700125,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,0.974,1,31.880000000000038,1,1.6209796638220317E-4,1,1,2025-03,17.925837248115215,3,100875.86396379369,0.3270419117217583,26.69705049248148,1.7307714389479707,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,1.068,1,30.76333333333336,1,9.059752945549217E-5,1,1,2025-04,22.721736102634054,4,100703.85913085938,5.380842037273699,28.364861318800195,1.9043282395908392,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,1.141,1,34.10000000000005,1,8.000074721001805E-5,1,1,2025-05,24.790767821445286,5,100296.26294732864,10.083619810068573,28.635237794281352,1.888626041060265,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,0.8300000000000001,1,-999,0,5.171780938244032E-5,1,1,2025-06,25.45616503821475,6,100017.40889214411,10.871648761396932,28.28915127648247,2.7170534822761403,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,-999,0,-999,0,5.795029820966247E-5,1,1,2025-07,25.399785798595758,7,99880.61762852823,14.679657573475493,27.82205955751482,2.9563904572581836,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,-999,0,32.55000000000001,1,5.497398850839414E-5,1,1,2025-08,25.135021525557363,8,100315.66378948254,10.466414860396933,27.811153502105412,2.5560260881328483,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,0.329,1,31.390000000000043,1,8.24910532349324E-5,1,1,2025-09,25.46800571017809,9,100410.31535373264,7.073144010112979,28.468277528550914,1.6463934499457666,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,0.508,1,31.383333333333365,1,1.2810735706890607E-4,1,1,2025-10,23.66372675331695,10,100865.87542002687,4.49930108777046,27.255182356475416,1.1647960643737525,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,0.517,1,27.64000000000003,1,1.5365301226191E-4,1,1,2025-11,17.225989829169293,11,101163.84568684893,0.26761857724414045,23.52900541093618,1.5574884345246767,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,0.597,1,23.903333333333364,1,1.8538479455727243E-4,1,1,2025-12,13.825637647840722,12,101362.29586046007,0.004612165914371265,19.846963861253528,1.6535142157568503,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
